wave,tp
   5238.00,0.00000000
   5239.00,0.00462880
   5249.34,0.00746139
   5259.55,0.01177540
   5269.75,0.01891675
   5279.96,0.02825623
   5290.16,0.03769145
   5300.37,0.04525762
   5310.57,0.04956794
   5320.77,0.05048223
   5330.98,0.04939946
   5341.18,0.04730690
   5351.39,0.04506721
   5361.59,0.04336899
   5371.80,0.04234647
   5382.00,0.04202154
   5392.21,0.04240841
   5402.41,0.04342828
   5412.61,0.04494074
   5422.82,0.04680528
   5433.02,0.04888204
   5443.23,0.05103243
   5453.43,0.05311849
   5463.64,0.05501207
   5473.84,0.05664365
   5484.04,0.05796830
   5494.25,0.05895234
   5504.45,0.05963072
   5514.66,0.06006648
   5524.86,0.06032226
   5535.07,0.06046032
   5545.27,0.06054262
   5555.48,0.06063050
   5565.68,0.06078491
   5575.88,0.06106095
   5586.09,0.06146102
   5596.29,0.06195865
   5606.50,0.06252738
   5616.70,0.06314084
   5626.91,0.06377305
   5637.11,0.06439775
   5647.31,0.06498879
   5657.52,0.06552039
   5667.72,0.06596752
   5677.93,0.06632361
   5688.13,0.06661055
   5698.34,0.06685236
   5708.54,0.06707285
   5718.75,0.06729606
   5728.95,0.06754606
   5739.15,0.06784655
   5749.36,0.06821268
   5759.56,0.06863322
   5769.77,0.06909103
   5779.97,0.06956944
   5790.18,0.07005158
   5800.38,0.07052082
   5810.58,0.07096014
   5820.79,0.07135328
   5830.99,0.07168381
   5841.20,0.07193694
   5851.40,0.07211203
   5861.61,0.07221715
   5871.81,0.07226111
   5882.02,0.07225244
   5892.22,0.07219968
   5902.42,0.07211123
   5912.63,0.07199532
   5922.83,0.07186013
   5933.04,0.07171439
   5943.24,0.07157007
   5953.45,0.07144086
   5963.65,0.07134046
   5973.85,0.07128245
   5984.06,0.07128041
   5994.26,0.07134765
   6004.47,0.07149025
   6014.67,0.07170266
   6024.88,0.07197835
   6035.08,0.07231102
   6045.29,0.07269431
   6055.49,0.07312178
   6065.69,0.07358682
   6075.90,0.07407545
   6086.10,0.07456644
   6096.31,0.07503837
   6106.51,0.07546988
   6116.72,0.07583963
   6126.92,0.07613037
   6137.12,0.07634581
   6147.33,0.07649549
   6157.53,0.07658913
   6167.74,0.07663635
   6177.94,0.07664643
   6188.15,0.07662897
   6198.35,0.07659349
   6208.56,0.07654926
   6218.76,0.07650544
   6228.96,0.07647121
   6239.17,0.07645569
   6249.37,0.07646660
   6259.58,0.07650608
   6269.78,0.07657541
   6279.99,0.07667534
   6290.19,0.07680703
   6300.39,0.07697173
   6310.60,0.07717055
   6320.80,0.07740487
   6331.01,0.07767559
   6341.21,0.07798172
   6351.42,0.07831450
   6361.62,0.07866352
   6371.82,0.07901809
   6382.03,0.07936773
   6392.23,0.07970190
   6402.44,0.08001010
   6412.64,0.08028195
   6422.85,0.08051102
   6433.05,0.08069654
   6443.26,0.08083831
   6453.46,0.08093619
   6463.66,0.08099013
   6473.87,0.08100000
   6484.07,0.08096568
   6494.28,0.08088723
   6504.48,0.08076846
   6514.69,0.08061604
   6524.89,0.08043654
   6535.09,0.08023618
   6545.30,0.08002122
   6555.50,0.07979793
   6565.71,0.07957286
   6575.91,0.07935255
   6586.12,0.07914338
   6596.32,0.07895160
   6606.53,0.07878351
   6616.73,0.07864521
   6626.93,0.07854263
   6637.14,0.07848190
   6647.34,0.07846961
   6657.55,0.07851189
   6667.75,0.07860714
   6677.96,0.07874420
   6688.16,0.07891149
   6698.36,0.07909749
   6708.57,0.07929087
   6718.77,0.07948027
   6728.98,0.07965456
   6739.18,0.07980257
   6749.39,0.07991673
   6759.59,0.07999889
   6769.79,0.08005207
   6780.00,0.08007957
   6790.20,0.08008459
   6800.41,0.08007020
   6810.61,0.08003920
   6820.82,0.07999479
   6831.02,0.07994010
   6841.23,0.07987826
   6851.43,0.07981231
   6861.63,0.07974539
   6871.84,0.07968079
   6882.04,0.07962147
   6892.25,0.07957050
   6902.45,0.07953052
   6912.66,0.07950221
   6922.86,0.07948432
   6933.06,0.07947573
   6943.27,0.07947563
   6953.47,0.07948276
   6963.68,0.07949558
   6973.88,0.07951252
   6984.09,0.07953243
   6994.29,0.07955437
   7004.50,0.07957709
   7014.70,0.07959925
   7024.90,0.07961947
   7035.11,0.07963645
   7045.31,0.07964914
   7055.52,0.07965650
   7065.72,0.07965718
   7075.93,0.07964788
   7086.13,0.07962448
   7096.33,0.07958268
   7106.54,0.07951834
   7116.74,0.07942736
   7126.95,0.07930581
   7137.15,0.07914949
   7147.36,0.07895546
   7157.56,0.07872534
   7167.77,0.07846185
   7177.97,0.07816812
   7188.17,0.07784688
   7198.38,0.07750093
   7208.58,0.07713281
   7218.79,0.07674542
   7228.99,0.07634147
   7239.20,0.07592409
   7249.40,0.07549604
   7259.60,0.07506083
   7269.81,0.07462208
   7280.01,0.07418335
   7290.22,0.07374875
   7300.42,0.07332163
   7310.63,0.07290544
   7320.83,0.07250357
   7331.04,0.07211986
   7341.24,0.07175782
   7351.44,0.07142111
   7361.65,0.07111304
   7371.85,0.07083306
   7382.06,0.07057912
   7392.26,0.07034898
   7402.47,0.07014055
   7412.67,0.06995172
   7422.87,0.06978044
   7433.08,0.06962466
   7443.28,0.06948228
   7453.49,0.06935125
   7463.69,0.06922968
   7473.90,0.06911565
   7484.10,0.06900676
   7494.31,0.06890005
   7504.51,0.06879266
   7514.71,0.06868224
   7524.92,0.06856670
   7535.12,0.06844398
   7545.33,0.06831206
   7555.53,0.06816865
   7565.74,0.06801149
   7575.94,0.06783798
   7586.14,0.06764562
   7596.35,0.06743196
   7606.55,0.06719374
   7616.76,0.06692886
   7626.96,0.06663584
   7637.17,0.06631578
   7647.37,0.06597068
   7657.58,0.06560237
   7667.78,0.06521284
   7677.98,0.06480401
   7688.19,0.06437784
   7698.39,0.06393629
   7708.60,0.06348126
   7718.80,0.06301466
   7729.01,0.06253846
   7739.21,0.06205458
   7749.41,0.06156459
   7759.62,0.06106945
   7769.82,0.06057008
   7780.03,0.06006744
   7790.23,0.05956239
   7800.44,0.05905582
   7810.64,0.05854873
   7820.84,0.05804207
   7831.05,0.05753656
   7841.25,0.05703325
   7851.46,0.05653306
   7861.66,0.05603689
   7871.87,0.05554567
   7882.07,0.05506032
   7892.28,0.05458182
   7902.48,0.05411105
   7912.68,0.05364854
   7922.89,0.05319427
   7933.09,0.05274804
   7943.30,0.05230951
   7953.50,0.05187843
   7963.71,0.05145480
   7973.91,0.05103838
   7984.11,0.05062711
   7994.32,0.05021690
   8004.52,0.04980478
   8014.73,0.04939164
   8024.93,0.04898066
   8035.14,0.04857426
   8045.34,0.04817370
   8055.55,0.04777953
   8065.75,0.04739194
   8075.95,0.04701085
   8086.16,0.04663608
   8096.36,0.04626782
   8106.57,0.04590644
   8116.77,0.04555234
   8126.98,0.04520581
   8137.18,0.04486721
   8147.38,0.04453701
   8157.59,0.04421547
   8167.79,0.04390296
   8178.00,0.04359992
   8188.20,0.04330663
   8198.41,0.04302348
   8208.61,0.04275087
   8218.82,0.04248911
   8229.02,0.04223858
   8239.22,0.04199972
   8249.43,0.04177246
   8259.63,0.04155650
   8269.84,0.04135156
   8280.04,0.04115706
   8290.25,0.04097268
   8300.45,0.04079812
   8310.65,0.04063284
   8320.86,0.04047650
   8331.06,0.04032881
   8341.27,0.04018933
   8351.47,0.04005780
   8361.68,0.03993377
   8371.88,0.03981695
   8382.08,0.03970706
   8392.29,0.03960363
   8402.49,0.03950638
   8412.70,0.03941498
   8422.90,0.03932911
   8433.11,0.03924832
   8443.31,0.03917240
   8453.52,0.03910112
   8463.72,0.03903429
   8473.92,0.03897171
   8484.13,0.03891297
   8494.33,0.03885743
   8504.54,0.03880450
   8514.74,0.03875401
   8524.95,0.03870622
   8535.15,0.03866142
   8545.36,0.03861953
   8555.56,0.03858040
   8565.76,0.03854398
   8575.97,0.03851004
   8586.17,0.03847839
   8596.38,0.03844893
   8606.58,0.03842139
   8616.79,0.03839561
   8626.99,0.03837141
   8637.19,0.03834863
   8647.40,0.03832707
   8657.60,0.03830658
   8667.81,0.03828694
   8678.01,0.03826794
   8688.22,0.03824945
