wave,tp
   7450.00,0.00000000
   7451.00,0.00000000
   7452.00,0.00000000
   7453.00,0.00019037
   7454.00,0.00019771
   7455.00,0.00020490
   7456.00,0.00021193
   7457.00,0.00021880
   7458.00,0.00022552
   7459.00,0.00023207
   7460.00,0.00023847
   7461.00,0.00024471
   7462.00,0.00025079
   7463.00,0.00025671
   7464.00,0.00026167
   7465.00,0.00026641
   7466.00,0.00027093
   7467.00,0.00027523
   7468.00,0.00027930
   7469.00,0.00028315
   7470.00,0.00028678
   7471.00,0.00029018
   7472.00,0.00029337
   7473.00,0.00029633
   7474.00,0.00029907
   7475.00,0.00030158
   7476.00,0.00030388
   7477.00,0.00030595
   7478.00,0.00030780
   7479.00,0.00030943
   7480.00,0.00031083
   7481.00,0.00031202
   7482.00,0.00031298
   7483.00,0.00031372
   7484.00,0.00031423
   7485.00,0.00031453
   7486.00,0.00031460
   7487.00,0.00031445
   7488.00,0.00031840
   7489.00,0.00032248
   7490.00,0.00032669
   7491.00,0.00033102
   7492.00,0.00033547
   7493.00,0.00034004
   7494.00,0.00034474
   7495.00,0.00034957
   7496.00,0.00035452
   7497.00,0.00035959
   7498.00,0.00036478
   7499.00,0.00037011
   7500.00,0.00037555
   7501.00,0.00038112
   7502.00,0.00038681
   7503.00,0.00039263
   7504.00,0.00039857
   7505.00,0.00040463
   7506.00,0.00041082
   7507.00,0.00041713
   7508.00,0.00042357
   7509.00,0.00043013
   7510.00,0.00043681
   7511.00,0.00044362
   7512.00,0.00044969
   7513.00,0.00045581
   7514.00,0.00046198
   7515.00,0.00046821
   7516.00,0.00047449
   7517.00,0.00048083
   7518.00,0.00048722
   7519.00,0.00049367
   7520.00,0.00050017
   7521.00,0.00050673
   7522.00,0.00051334
   7523.00,0.00052001
   7524.00,0.00052673
   7525.00,0.00053350
   7526.00,0.00054033
   7527.00,0.00054721
   7528.00,0.00055415
   7529.00,0.00056115
   7530.00,0.00056819
   7531.00,0.00057530
   7532.00,0.00058245
   7533.00,0.00058967
   7534.00,0.00059693
   7535.00,0.00060425
   7536.00,0.00061488
   7537.00,0.00062583
   7538.00,0.00063709
   7539.00,0.00064866
   7540.00,0.00066055
   7541.00,0.00067276
   7542.00,0.00068528
   7543.00,0.00069811
   7544.00,0.00071126
   7545.00,0.00072473
   7546.00,0.00073851
   7547.00,0.00075260
   7548.00,0.00076701
   7549.00,0.00078174
   7550.00,0.00079677
   7551.00,0.00081213
   7552.00,0.00082780
   7553.00,0.00084378
   7554.00,0.00086008
   7555.00,0.00087670
   7556.00,0.00089363
   7557.00,0.00091087
   7558.00,0.00092843
   7559.00,0.00094630
   7560.00,0.00096502
   7561.00,0.00098410
   7562.00,0.00100354
   7563.00,0.00102333
   7564.00,0.00104348
   7565.00,0.00106399
   7566.00,0.00108485
   7567.00,0.00110607
   7568.00,0.00112765
   7569.00,0.00114959
   7570.00,0.00117189
   7571.00,0.00119454
   7572.00,0.00121755
   7573.00,0.00124091
   7574.00,0.00126464
   7575.00,0.00128872
   7576.00,0.00131316
   7577.00,0.00133796
   7578.00,0.00136311
   7579.00,0.00138862
   7580.00,0.00141449
   7581.00,0.00144072
   7582.00,0.00146730
   7583.00,0.00149425
   7584.00,0.00151972
   7585.00,0.00154541
   7586.00,0.00157130
   7587.00,0.00159741
   7588.00,0.00162373
   7589.00,0.00165027
   7590.00,0.00167701
   7591.00,0.00170397
   7592.00,0.00173113
   7593.00,0.00175851
   7594.00,0.00178610
   7595.00,0.00181390
   7596.00,0.00184191
   7597.00,0.00187014
   7598.00,0.00189858
   7599.00,0.00192722
   7600.00,0.00195608
   7601.00,0.00198515
   7602.00,0.00201443
   7603.00,0.00204393
   7604.00,0.00207363
