wave,tp
  97247.04,0.35686408
  97424.66,0.35692948
  97602.28,0.35698640
  97779.90,0.35703651
  97957.52,0.35708637
  98135.14,0.35711297
  98312.76,0.35713138
  98490.38,0.35702980
  98668.00,0.35681854
  98845.63,0.35660543
  99023.25,0.35638904
  99200.87,0.35615760
  99378.49,0.35592498
  99556.11,0.35568466
  99733.73,0.35542948
  99911.35,0.35517363
 100088.97,0.35461498
 100266.59,0.35340601
 100444.21,0.35173695
 100621.83,0.35006718
 100799.45,0.34838574
 100977.07,0.34670218
 101154.69,0.34500984
 101332.31,0.34331817
 101509.93,0.34162849
 101687.55,0.33994093
 101865.17,0.33822739
 102042.79,0.33643041
 102220.41,0.33462676
 102398.03,0.33282528
 102575.65,0.33102645
 102753.28,0.32922980
 102930.90,0.32743610
 103108.52,0.32565022
 103286.14,0.32387038
 103463.76,0.32209659
 103641.38,0.32033544
 103819.00,0.31859082
 103996.62,0.31684805
 104174.24,0.31500511
 104351.86,0.31285533
 104529.48,0.31070839
 104707.10,0.30856436
 104884.72,0.30642302
 105062.34,0.30426514
 105239.96,0.30207504
 105417.58,0.29947704
 105595.20,0.29621462
 105772.82,0.29295742
 105950.44,0.28970548
 106128.06,0.28645956
 106305.68,0.28397072
 106483.30,0.28159166
 106660.93,0.27920954
 106838.55,0.27681738
 107016.17,0.27442531
 107193.79,0.27203610
 107371.41,0.26965093
 107549.03,0.26727020
 107726.65,0.26489362
 107904.27,0.26252621
 108081.89,0.26036540
 108259.51,0.25821545
 108437.13,0.25606895
 108614.75,0.25392599
 108792.37,0.25178722
 108969.99,0.24965151
 109147.61,0.24751860
 109325.23,0.24538908
 109502.85,0.24326056
 109680.47,0.24112972
 109858.09,0.23899768
 110035.71,0.23694110
 110213.33,0.23499375
 110390.95,0.23304921
 110568.58,0.23110747
 110746.20,0.22916823
 110923.82,0.22723199
 111101.44,0.22530561
 111279.06,0.22345731
 111456.68,0.22219670
 111634.30,0.22093788
 111811.92,0.21968039
 111989.54,0.21842451
 112167.16,0.21716580
 112344.78,0.21590878
 112522.40,0.21466053
 112700.02,0.21341822
 112877.64,0.21217839
 113055.26,0.21091372
 113232.88,0.20954617
 113410.50,0.20818038
 113588.12,0.20681604
 113765.74,0.20545348
 113943.36,0.20409270
 114120.98,0.20273786
 114298.60,0.20138648
 114476.23,0.20003666
 114653.85,0.19868844
 114831.47,0.19734175
 115009.09,0.19600348
 115186.71,0.19478556
 115364.33,0.19351960
 115541.95,0.19205407
 115719.57,0.19058882
 115897.19,0.18912379
 116074.81,0.18766193
 116252.43,0.18620425
 116430.05,0.18474664
 116607.67,0.18328889
 116785.29,0.18183154
 116962.91,0.18022123
 117140.53,0.17857880
 117318.15,0.17693486
 117495.77,0.17529130
 117673.39,0.17364793
 117851.01,0.17200476
 118028.63,0.17036176
 118206.25,0.16871693
 118383.88,0.16706092
 118561.50,0.16540472
 118739.12,0.16372465
 118916.74,0.16192083
 119094.36,0.16011705
 119271.98,0.15831329
 119449.60,0.15651003
 119627.22,0.15470743
 119804.84,0.15290550
 119982.46,0.15110424
 120160.08,0.14937910
 120337.70,0.14766119
 120515.32,0.14594186
 120692.94,0.14422124
 120870.56,0.14249941
 121048.18,0.14077773
 121225.80,0.13905835
 121403.42,0.13733568
 121581.04,0.13598106
 121758.66,0.13463976
 121936.28,0.13329742
 122113.90,0.13195422
 122291.53,0.13061007
 122469.15,0.12926488
 122646.77,0.12791872
 122824.39,0.12657165
 123002.01,0.12522330
 123179.63,0.12386867
 123357.25,0.12251331
 123534.87,0.12115689
 123712.49,0.11935949
 123890.11,0.11736279
 124067.73,0.11536693
 124245.35,0.11337474
 124422.97,0.11138553
 124600.59,0.10939503
 124778.21,0.10784689
 124955.83,0.10646852
 125133.45,0.10499032
 125311.07,0.10348126
 125488.69,0.10197434
 125666.31,0.10046971
 125843.93,0.09896744
 126021.55,0.09746718
 126199.18,0.09596799
 126376.80,0.09447099
 126554.42,0.09297635
 126732.04,0.09148406
 126909.66,0.08999413
 127087.28,0.08850709
 127264.90,0.08702300
 127442.52,0.08554125
 127620.14,0.08406161
 127797.76,0.08258442
 127975.38,0.08110942
 128153.00,0.07963481
 128330.62,0.07816230
 128508.24,0.07669212
 128685.86,0.07522430
 128863.48,0.07375889
 129041.10,0.07229555
 129218.72,0.07083352
 129396.34,0.06937386
 129573.96,0.06818671
 129751.58,0.06719271
 129929.20,0.06620028
 130106.83,0.06519328
 130284.45,0.06417778
 130462.07,0.06316464
 130639.69,0.06215393
 130817.31,0.06114565
 130994.93,0.06013980
 131172.55,0.05913543
 131350.17,0.05813349
 131527.79,0.05713401
 131705.41,0.05613700
 131883.03,0.05514240
 132060.65,0.05415017
 132238.27,0.05316030
 132415.89,0.05234717
 132593.51,0.05157391
 132771.13,0.05080247
 132948.75,0.05003409
 133126.37,0.04926987
 133303.99,0.04850823
 133481.61,0.04774837
 133659.23,0.04699031
 133836.85,0.04623396
 134014.48,0.04547924
 134192.10,0.04472526
 134369.72,0.04397319
 134547.34,0.04322281
 134724.96,0.04246423
 134902.58,0.04164612
 135080.20,0.04089522
 135257.82,0.04022164
 135435.44,0.03954469
 135613.06,0.03886438
 135790.68,0.03818082
 135968.30,0.03749382
 136145.92,0.03680459
 136323.54,0.03611224
 136501.16,0.03541648
 136678.78,0.03471730
 136856.40,0.03401472
 137034.02,0.03330891
 137211.64,0.03260034
 137389.26,0.03188830
 137566.88,0.03117279
 137744.50,0.03045387
 137922.13,0.02973152
 138099.75,0.02900534
 138277.37,0.02827544
 138454.99,0.02754215
 138632.61,0.02680543
