wave,tp
  10619.10,0.35529709
  10628.03,0.35671134
  10636.96,0.35812341
  10645.89,0.35954500
  10654.82,0.36103819
  10663.75,0.36273544
  10672.68,0.36442488
  10681.61,0.36612180
  10690.54,0.36782319
  10699.47,0.36953033
  10708.40,0.37126158
  10717.34,0.37299781
  10726.27,0.37455839
  10735.20,0.37590149
  10744.13,0.37724872
  10753.06,0.37860258
  10761.99,0.37995822
  10770.92,0.38132082
  10779.85,0.38268143
  10788.78,0.38403972
  10797.71,0.38522098
  10806.64,0.38631122
  10815.58,0.38739883
  10824.51,0.38849137
  10833.44,0.38958214
  10842.37,0.39066468
  10851.30,0.39174931
  10860.23,0.39283849
  10869.16,0.39380594
  10878.09,0.39476012
  10887.02,0.39571288
  10895.95,0.39668488
  10904.88,0.39763578
  10913.82,0.39857079
  10922.75,0.39950715
  10931.68,0.40042979
  10940.61,0.40115427
  10949.54,0.40187918
  10958.47,0.40260784
  10967.40,0.40333805
  10976.33,0.40406174
  10985.26,0.40478897
  10994.19,0.40551896
  11003.12,0.40614410
  11012.06,0.40653147
  11020.99,0.40691848
  11029.92,0.40730424
  11038.85,0.40768812
  11047.78,0.40807287
  11056.71,0.40846312
  11065.64,0.40885449
  11074.57,0.40921137
  11083.50,0.40953086
  11092.43,0.40984376
  11101.36,0.41015293
  11110.30,0.41042576
  11119.23,0.41069678
  11128.16,0.41096737
  11137.09,0.41123648
  11146.02,0.41150186
  11154.95,0.41176817
  11163.88,0.41203447
  11172.81,0.41229551
  11181.74,0.41255704
  11190.67,0.41281648
  11199.61,0.41307454
  11208.54,0.41330926
  11217.47,0.41353839
  11226.40,0.41376446
  11235.33,0.41399020
  11244.26,0.41421420
  11253.19,0.41458546
  11262.12,0.41495832
  11271.05,0.41533809
  11279.98,0.41573761
  11288.91,0.41613745
  11297.85,0.41653702
  11306.78,0.41690763
  11315.71,0.41727398
  11324.64,0.41763308
  11333.57,0.41797782
  11342.50,0.41831750
  11351.43,0.41872195
  11360.36,0.41929597
  11369.29,0.41987383
  11378.22,0.42044821
  11387.15,0.42102289
  11396.09,0.42159608
  11405.02,0.42213586
  11413.95,0.42265034
  11422.88,0.42319928
  11431.81,0.42379442
  11440.74,0.42439655
  11449.67,0.42499729
  11458.60,0.42560025
  11467.53,0.42620544
  11476.46,0.42681120
  11485.39,0.42741742
  11494.33,0.42812469
  11503.26,0.42898132
  11512.19,0.42999864
  11521.12,0.43102202
  11530.05,0.43204230
