wave,tp
   4400.00,0.09666699
   4405.72,0.09684728
   4411.45,0.09702692
   4417.17,0.09720599
   4422.89,0.09738475
   4428.62,0.09756277
   4434.34,0.09773906
   4440.06,0.09791225
   4445.79,0.09808141
   4451.51,0.09824514
   4457.24,0.09840233
   4462.96,0.09855189
   4468.68,0.09869265
   4474.41,0.09882344
   4480.13,0.09894308
   4485.85,0.09905076
   4491.58,0.09914666
   4497.30,0.09923091
   4503.02,0.09930353
   4508.75,0.09936458
   4514.47,0.09941433
   4520.20,0.09945269
   4525.92,0.09947975
   4531.64,0.09949550
   4537.37,0.09950000
   4543.09,0.09949331
   4548.81,0.09947553
   4554.54,0.09944676
   4560.26,0.09940706
   4565.98,0.09935650
   4571.71,0.09929517
   4577.43,0.09922318
   4583.16,0.09914043
   4588.88,0.09904738
   4594.60,0.09894481
   4600.33,0.09883367
   4606.05,0.09871485
   4611.77,0.09858919
   4617.50,0.09845753
   4623.22,0.09832078
   4628.94,0.09817962
   4634.67,0.09803458
   4640.39,0.09788642
   4646.12,0.09773588
   4651.84,0.09758361
   4657.56,0.09743031
   4663.29,0.09727666
   4669.01,0.09712337
   4674.73,0.09697124
   4680.46,0.09682090
   4686.18,0.09667304
   4691.90,0.09652839
   4697.63,0.09638767
   4703.35,0.09625150
   4709.08,0.09612053
   4714.80,0.09599542
   4720.52,0.09587676
   4726.25,0.09576454
   4731.97,0.09565887
   4737.69,0.09555967
   4743.42,0.09546688
   4749.14,0.09538040
   4754.87,0.09530031
   4760.59,0.09522647
   4766.31,0.09515881
   4772.04,0.09509729
   4777.76,0.09504181
   4783.48,0.09499234
   4789.21,0.09494883
   4794.93,0.09491126
   4800.65,0.09487954
   4806.38,0.09485359
   4812.10,0.09483329
   4817.83,0.09481859
   4823.55,0.09480935
   4829.27,0.09480558
   4835.00,0.09480718
   4840.72,0.09481422
   4846.44,0.09482675
   4852.17,0.09484488
   4857.89,0.09486869
   4863.61,0.09489815
   4869.34,0.09493330
   4875.06,0.09497408
   4880.79,0.09502053
   4886.51,0.09507255
   4892.23,0.09513035
   4897.96,0.09519396
   4903.68,0.09526313
   4909.40,0.09533697
   4915.13,0.09541467
   4920.85,0.09549508
   4926.57,0.09557708
   4932.30,0.09565979
   4938.02,0.09574215
   4943.75,0.09582334
   4949.47,0.09590243
   4955.19,0.09597852
   4960.92,0.09605066
   4966.64,0.09611807
   4972.36,0.09617969
   4978.09,0.09623457
   4983.81,0.09628168
   4989.54,0.09632042
   4995.26,0.09635167
   5000.98,0.09637722
   5006.71,0.09639872
   5012.43,0.09641775
   5018.15,0.09643592
   5023.88,0.09645486
   5029.60,0.09647626
   5035.32,0.09650172
   5041.05,0.09653281
   5046.77,0.09657110
   5052.50,0.09661827
   5058.22,0.09667586
   5063.94,0.09674528
   5069.67,0.09682783
   5075.39,0.09692094
   5081.11,0.09701919
   5086.84,0.09711698
   5092.56,0.09720876
   5098.28,0.09728903
   5104.01,0.09735235
   5109.73,0.09739599
   5115.46,0.09742070
   5121.18,0.09742712
   5126.90,0.09741612
   5132.63,0.09738831
   5138.35,0.09734447
   5144.07,0.09728515
   5149.80,0.09721123
   5155.52,0.09712344
