wave,tp
  18854.71,0.22611663
  18894.39,0.22543392
  18934.07,0.22478288
  18973.75,0.22423556
  19013.43,0.22380366
  19053.11,0.22301493
  19092.79,0.22226410
  19132.46,0.22173307
  19172.14,0.22098074
  19211.82,0.22015192
  19251.50,0.21970915
  19291.18,0.21884814
  19330.86,0.21813819
  19370.54,0.21751046
  19410.22,0.21686410
  19449.90,0.21623909
  19489.58,0.21560139
  19529.26,0.21506454
  19568.94,0.21430599
  19608.62,0.21367776
  19648.30,0.21304717
  19687.98,0.21255167
  19727.66,0.21205781
  19767.33,0.21143222
  19807.01,0.21084313
  19846.69,0.21030500
  19886.37,0.20978880
  19926.05,0.20936533
  19965.73,0.20899952
  20005.41,0.20946381
  20045.09,0.20926939
  20084.77,0.20913660
  20124.45,0.20907759
  20164.13,0.20905298
  20203.81,0.20905677
  20243.49,0.20910641
  20283.17,0.20918891
  20322.85,0.20933021
  20362.53,0.20945632
  20402.20,0.20959502
  20441.88,0.20974940
  20481.56,0.21011209
  20521.24,0.21026590
  20560.92,0.21031472
  20600.60,0.21069636
  20640.28,0.21081203
  20679.96,0.21091587
  20719.64,0.21096906
  20759.32,0.21106709
  20799.00,0.21109645
  20838.68,0.21120931
  20878.36,0.21121125
  20918.04,0.21138165
  20957.72,0.21154921
  20997.39,0.21146074
  21037.07,0.21129277
  21076.75,0.21109211
  21116.43,0.21083462
  21156.11,0.21055262
  21195.79,0.21024496
  21235.47,0.20985962
  21275.15,0.20959091
  21314.83,0.20929869
  21354.51,0.20889147
  21394.19,0.20848668
  21433.87,0.20800611
  21473.55,0.20751666
  21513.23,0.20701315
  21552.91,0.20639365
  21592.59,0.20575641
  21632.26,0.20514539
  21671.94,0.20465018
  21711.62,0.20416404
  21751.30,0.20356641
  21790.98,0.20292351
  21830.66,0.20230028
  21870.34,0.20162888
  21910.02,0.20098727
  21949.70,0.20037337
  21989.38,0.19975631
  22029.06,0.19932248
  22068.74,0.19889773
  22108.42,0.19833988
  22148.10,0.19773174
  22187.78,0.19719607
  22227.45,0.19667821
  22267.13,0.19618534
  22306.81,0.19567766
  22346.49,0.19515854
  22386.17,0.19478996
  22425.85,0.19424862
  22465.53,0.19359827
  22505.21,0.19294679
  22544.89,0.19233375
  22584.57,0.19170814
  22624.25,0.19110739
  22663.93,0.19062941
  22703.61,0.19028504
  22743.29,0.18982532
  22782.97,0.18937062
  22822.65,0.18895804
  22862.32,0.18859711
  22902.00,0.18825643
  22941.68,0.18781928
  22981.36,0.18738000
  23021.04,0.18687754
  23060.72,0.18646683
  23100.40,0.18612547
  23140.08,0.18558240
  23179.76,0.18508504
  23219.44,0.18453844
  23259.12,0.18396667
  23298.80,0.18339331
  23338.48,0.18286959
  23378.16,0.18250462
  23417.84,0.18208689
  23457.52,0.18159519
  23497.19,0.18107672
  23536.87,0.18062956
  23576.55,0.18016386
  23616.23,0.17969136
  23655.91,0.17920405
  23695.59,0.17871092
  23735.27,0.17820672
  23774.95,0.17783827
  23814.63,0.17743122
  23854.31,0.17695490
  23893.99,0.17646873
  23933.67,0.17603629
  23973.35,0.17558826
  24013.03,0.17513209
  24052.71,0.17460839
  24092.38,0.17409261
  24132.06,0.17360191
  24171.74,0.17318045
  24211.42,0.17279512
  24251.10,0.17234362
  24290.78,0.17195111
  24330.46,0.17156256
  24370.14,0.17119264
  24409.82,0.17082810
  24449.50,0.17048315
  24489.18,0.17010041
  24528.86,0.16971095
  24568.54,0.16934750
  24608.22,0.16895690
  24647.90,0.16850382
  24687.58,0.16801799
  24727.25,0.16760859
  24766.93,0.16718389
  24806.61,0.16677627
  24846.29,0.16650025
  24885.97,0.16606765
  24925.65,0.16556308
  24965.33,0.16506610
  25005.01,0.16455458
  25044.69,0.16402100
  25084.37,0.16347010
  25124.05,0.16294729
  25163.73,0.16244190
  25203.41,0.16191742
  25243.09,0.16141563
  25282.77,0.16089849
  25322.44,0.16039727
  25362.12,0.16000183
  25401.80,0.15966602
  25441.48,0.15916384
  25481.16,0.15866392
  25520.84,0.15816008
  25560.52,0.15768155
  25600.20,0.15717087
  25639.88,0.15667029
  25679.56,0.15617312
  25719.24,0.15576448
  25758.92,0.15536137
  25798.60,0.15486832
  25838.28,0.15439295
  25877.96,0.15391973
  25917.64,0.15345472
  25957.31,0.15299396
  25996.99,0.15251703
  26036.67,0.15205693
  26076.35,0.15159358
  26116.03,0.15114444
  26155.71,0.15069674
  26195.39,0.15025050
  26235.07,0.14981005
  26274.75,0.14939491
  26314.43,0.14891446
  26354.11,0.14836547
  26393.79,0.14792036
  26433.47,0.14748099
  26473.15,0.14713593
  26512.83,0.14678714
  26552.51,0.14633594
  26592.18,0.14590053
  26631.86,0.14542669
  26671.54,0.14496642
  26711.22,0.14450271
  26750.90,0.14406852
  26790.58,0.14361112
  26830.26,0.14308318
  26869.94,0.14260298
  26909.62,0.14213409
  26949.30,0.14167094
  26988.98,0.14118148
  27028.66,0.14064685
  27068.34,0.14016001
  27108.02,0.13975293
  27147.70,0.13927747
  27187.37,0.13883084
  27227.05,0.13828046
  27266.73,0.13776931
  27306.41,0.13730740
  27346.09,0.13672890
  27385.77,0.13629332
  27425.45,0.13577407
  27465.13,0.13517777
  27504.81,0.13461255
  27544.49,0.13411648
  27584.17,0.13352442
  27623.85,0.13290443
  27663.53,0.13235209
  27703.21,0.13185017
  27742.89,0.13121027
  27782.57,0.13053442
  27822.24,0.12990731
  27861.92,0.12926574
  27901.60,0.12865216
  27941.28,0.12808687
  27980.96,0.12743489
  28020.64,0.12672894
  28060.32,0.12599304
  28100.00,0.12527583
