wave,tp
  38224.87,0.00971084
  38275.34,0.01252967
  38325.81,0.01632120
  38376.28,0.02144678
  38426.75,0.02843910
  38477.22,0.03782831
  38527.69,0.05028272
  38578.16,0.06651397
  38628.63,0.08695201
  38679.10,0.11156418
  38729.57,0.13974887
  38780.03,0.17023196
  38830.50,0.20116757
  38880.97,0.23059471
  38931.44,0.25698558
  38981.91,0.27977889
  39032.38,0.29803352
  39082.85,0.31250256
  39133.32,0.32387549
  39183.79,0.33305786
  39234.26,0.33981691
  39284.73,0.34493929
  39335.20,0.34871726
  39385.67,0.35181161
  39436.14,0.35380516
  39486.61,0.35522331
  39537.08,0.35602459
  39587.55,0.35645953
  39638.02,0.35671772
  39688.48,0.35685907
  39738.95,0.35735724
  39789.42,0.35785429
  39839.89,0.35789212
  39890.36,0.35790485
  39940.83,0.35790834
  39991.30,0.35790167
  40041.77,0.35783433
  40092.24,0.35775345
  40142.71,0.35782655
  40193.18,0.35833265
  40243.65,0.35867550
  40294.12,0.35860846
  40344.59,0.35853586
  40395.06,0.35845984
  40445.53,0.35855758
  40496.00,0.35867182
  40546.46,0.35859762
  40596.93,0.35850129
  40647.40,0.35881164
  40697.87,0.35868302
  40748.34,0.35910155
  40798.81,0.35912239
  40849.28,0.35895342
  40899.75,0.35876863
  40950.22,0.35858772
  41000.69,0.35841418
  41051.16,0.35842781
  41101.63,0.35804374
  41152.10,0.35783346
  41202.57,0.35801469
  41253.04,0.35779786
  41303.51,0.35756217
  41353.98,0.35713965
  41404.45,0.35670673
  41454.91,0.35654519
  41505.38,0.35674330
  41555.85,0.35633526
  41606.32,0.35613059
  41656.79,0.35580415
  41707.26,0.35529551
  41757.73,0.35476141
  41808.20,0.35420393
  41858.67,0.35363970
  41909.14,0.35306451
  41959.61,0.35287339
  42010.08,0.35227824
  42060.55,0.35204274
  42111.02,0.35144158
  42161.49,0.35088600
  42211.96,0.35033965
  42262.43,0.34978343
  42312.90,0.34921726
  42363.36,0.34863427
  42413.83,0.34807214
  42464.30,0.34793551
  42514.77,0.34778104
  42565.24,0.34721651
  42615.71,0.34590565
  42666.18,0.34292981
  42716.65,0.33953489
  42767.12,0.33531945
  42817.59,0.33444965
  42868.06,0.33978748
  42918.53,0.34298183
  42969.00,0.34331116
  43019.47,0.34280281
  43069.94,0.34217737
  43120.41,0.34154212
  43170.88,0.34090132
  43221.35,0.34027289
  43271.81,0.33965540
  43322.28,0.33901837
  43372.75,0.33836415
  43423.22,0.33769903
  43473.69,0.33737577
  43524.16,0.33699540
  43574.63,0.33618722
  43625.10,0.33535095
  43675.57,0.33447703
  43726.04,0.33354799
  43776.51,0.33257187
  43826.98,0.33157337
  43877.45,0.33056001
  43927.92,0.32953622
  43978.39,0.32856468
  44028.86,0.32766890
  44079.33,0.32715155
  44129.80,0.32632340
  44180.26,0.32591996
  44230.73,0.32519095
  44281.20,0.32450459
  44331.67,0.32384397
  44382.14,0.32321006
  44432.61,0.32261226
  44483.08,0.32199029
  44533.55,0.32136115
  44584.02,0.32072820
  44634.49,0.32009993
  44684.96,0.31946982
  44735.43,0.31882567
  44785.90,0.31851267
  44836.37,0.31782724
  44886.84,0.31747753
  44937.31,0.31673600
  44987.78,0.31594017
  45038.24,0.31508977
  45088.71,0.31419579
  45139.18,0.31326392
  45189.65,0.31230150
  45240.12,0.31131362
  45290.59,0.31029158
  45341.06,0.30923411
  45391.53,0.30816283
  45442.00,0.30708001
  45492.47,0.30597846
  45542.94,0.30489182
  45593.41,0.30381740
  45643.88,0.30308014
  45694.35,0.30202146
  45744.82,0.30130992
  45795.29,0.30026143
  45845.76,0.29921846
  45896.23,0.29816327
  45946.69,0.29707101
  45997.16,0.29595491
  46047.63,0.29487838
  46098.10,0.29375900
  46148.57,0.29273661
  46199.04,0.29166846
  46249.51,0.29038394
  46299.98,0.28904186
  46350.45,0.28765409
  46400.92,0.28622261
  46451.39,0.28476711
  46501.86,0.28329295
  46552.33,0.28210398
  46602.80,0.28060904
  46653.27,0.27915618
  46703.74,0.27774815
  46754.21,0.27639946
  46804.68,0.27510783
  46855.14,0.27386303
  46905.61,0.27270208
  46956.08,0.27163389
  47006.55,0.27094012
  47057.02,0.26993532
  47107.49,0.26901524
  47157.96,0.26826436
  47208.43,0.26752585
  47258.90,0.26669022
  47309.37,0.26586089
  47359.84,0.26532161
  47410.31,0.26447506
  47460.78,0.26360213
  47511.25,0.26268406
  47561.72,0.26172391
  47612.19,0.26073115
  47662.66,0.25967262
  47713.13,0.25857100
  47763.59,0.25744222
  47814.06,0.25630016
  47864.53,0.25515415
  47915.00,0.25402709
  47965.47,0.25292532
  48015.94,0.25186723
  48066.41,0.25087729
  48116.88,0.25019069
  48167.35,0.24924938
  48217.82,0.24832667
  48268.29,0.24741125
  48318.76,0.24647646
  48369.23,0.24550711
  48419.70,0.24447856
  48470.17,0.24336052
  48520.64,0.24215011
  48571.11,0.24084847
  48621.58,0.23943533
  48672.04,0.23790618
  48722.51,0.23625952
  48772.98,0.23477258
  48823.45,0.23265580
  48873.92,0.23046064
  48924.39,0.22825490
  48974.86,0.22606129
  49025.33,0.22390830
  49075.80,0.22180865
  49126.27,0.21974639
  49176.74,0.21768964
  49227.21,0.21557351
  49277.68,0.21331496
  49328.15,0.21081751
  49378.62,0.20796460
  49429.09,0.20483983
  49479.56,0.20083297
  49530.03,0.19606240
  49580.49,0.19045705
  49630.96,0.18397977
  49681.43,0.17664129
  49731.90,0.16854190
  49782.37,0.15980516
  49832.84,0.15058236
  49883.31,0.14103613
  49933.78,0.13136035
  49984.25,0.12171419
