wave,tp
   6300.00,0.06359487
   6312.63,0.06533720
   6325.25,0.06711890
   6337.88,0.06894998
   6350.50,0.07075445
   6363.13,0.07261305
   6375.75,0.07454327
   6388.38,0.07646893
   6401.00,0.07840985
   6413.63,0.08038565
   6426.25,0.08239191
   6438.88,0.08443142
   6451.50,0.08652878
   6464.13,0.08861207
   6476.75,0.09062740
   6489.38,0.09263875
   6502.00,0.09460635
   6514.63,0.09653474
   6527.25,0.09845737
   6539.88,0.10037883
   6552.51,0.10231821
   6565.13,0.10424067
   6577.76,0.10616709
   6590.38,0.10816911
   6603.01,0.11016772
   6615.63,0.11204493
   6628.26,0.11388364
   6640.88,0.11566002
   6653.51,0.11740426
   6666.13,0.11919532
   6678.76,0.12097660
   6691.38,0.12269992
   6704.01,0.12437046
   6716.63,0.12603903
   6729.26,0.12774482
   6741.88,0.12945797
   6754.51,0.13107135
   6767.13,0.13268992
   6779.76,0.13428139
   6792.38,0.13588149
   6805.01,0.13736971
   6817.64,0.13870923
   6830.26,0.14011581
   6842.89,0.14151605
   6855.51,0.14289583
   6868.14,0.14418497
   6880.76,0.14544355
   6893.39,0.14670697
   6906.01,0.14788767
   6918.64,0.14892770
   6931.26,0.14995791
   6943.89,0.15091558
   6956.51,0.15185616
   6969.14,0.15276600
   6981.76,0.15365871
   6994.39,0.15447752
   7007.01,0.15533597
   7019.64,0.15621927
   7032.26,0.15705412
   7044.89,0.15783388
   7057.52,0.15857451
   7070.14,0.15918278
   7082.77,0.15978227
   7095.39,0.16040934
   7108.02,0.16092034
   7120.64,0.16135887
   7133.27,0.16182732
   7145.89,0.16222937
   7158.52,0.16253901
   7171.14,0.16291006
   7183.77,0.16321159
   7196.39,0.16341526
   7209.02,0.16355584
   7221.64,0.16363065
   7234.27,0.16370784
   7246.89,0.16375761
   7259.52,0.16373972
   7272.14,0.16370321
   7284.77,0.16359766
   7297.39,0.16345863
   7310.02,0.16332258
   7322.65,0.16309461
   7335.27,0.16283850
   7347.90,0.16255242
   7360.52,0.16226439
   7373.15,0.16189792
   7385.77,0.16152342
   7398.40,0.16110789
   7411.02,0.16065226
   7423.65,0.16018360
   7436.27,0.15967712
   7448.90,0.15913454
   7461.52,0.15856143
   7474.15,0.15798212
   7486.77,0.15738158
   7499.40,0.15678328
   7512.02,0.15605602
   7524.65,0.15534482
   7537.27,0.15460859
   7549.90,0.15386244
   7562.53,0.15306712
   7575.15,0.15226488
   7587.78,0.15139170
   7600.40,0.15046090
   7613.03,0.14958596
   7625.65,0.14875835
   7638.28,0.14786257
   7650.90,0.14698776
   7663.53,0.14603798
   7676.15,0.14509209
   7688.78,0.14412863
