wave,tp
  14494.61,0.46837013
  14512.63,0.46673493
  14530.66,0.46535586
  14548.68,0.46415897
  14566.71,0.46296873
  14584.73,0.46176597
  14602.76,0.46056217
  14620.78,0.45948597
  14638.81,0.45861537
  14656.83,0.45774520
  14674.86,0.45687337
  14692.88,0.45627701
  14710.91,0.45575519
  14728.93,0.45526215
  14746.96,0.45477644
  14764.98,0.45429294
  14783.01,0.45402914
  14801.03,0.45387433
  14819.06,0.45371747
  14837.08,0.45352804
  14855.11,0.45321347
  14873.13,0.45290680
  14891.16,0.45259974
  14909.18,0.45283156
  14927.21,0.45328313
  14945.23,0.45294620
  14963.26,0.45256806
  14981.28,0.45219701
  14999.31,0.45189835
  15017.33,0.45186750
  15035.36,0.45182401
  15053.38,0.45177489
  15071.41,0.45158221
  15089.43,0.45140590
  15107.45,0.45122503
  15125.48,0.45079828
  15143.50,0.45012432
  15161.53,0.44945564
  15179.55,0.44878714
  15197.58,0.44812724
  15215.60,0.44737100
  15233.63,0.44637521
  15251.65,0.44537397
  15269.68,0.44437107
  15287.70,0.44336881
  15305.73,0.44237882
  15323.75,0.44111614
  15341.78,0.43985031
  15359.80,0.43854733
  15377.83,0.43733416
  15395.85,0.43619444
  15413.88,0.43510281
  15431.90,0.43400777
  15449.93,0.43276687
  15467.95,0.43153192
  15485.98,0.43029789
  15504.00,0.42913101
  15522.03,0.42791969
  15540.05,0.42671072
  15558.08,0.42551836
  15576.10,0.42447065
  15594.13,0.42342403
  15612.15,0.42237073
  15630.18,0.42132839
  15648.20,0.42028689
  15666.23,0.41951810
  15684.25,0.41877011
  15702.27,0.41801083
  15720.30,0.41722112
  15738.32,0.41644342
  15756.35,0.41580442
  15774.37,0.41523557
  15792.40,0.41465732
  15810.42,0.41410547
  15828.45,0.41356857
  15846.47,0.41320715
  15864.50,0.41307827
  15882.52,0.41294580
  15900.55,0.41282005
  15918.57,0.41259081
  15936.60,0.41235127
  15954.62,0.41210591
  15972.65,0.41192408
  15990.67,0.41182296
  16008.70,0.41167897
  16026.72,0.41148952
  16044.75,0.41115307
  16062.77,0.41082817
  16080.80,0.41052421
  16098.82,0.41014640
  16116.85,0.40970824
  16134.87,0.40926010
  16152.90,0.40881075
  16170.92,0.40835968
  16188.95,0.40791011
  16206.97,0.40747349
  16225.00,0.40690251
  16243.02,0.40617914
  16261.05,0.40545496
  16279.07,0.40473898
  16297.09,0.40404247
  16315.12,0.40321516
  16333.14,0.40207793
  16351.17,0.40092420
  16369.19,0.39977499
  16387.22,0.39874321
  16405.24,0.39774214
  16423.27,0.39673815
  16441.29,0.39573301
  16459.32,0.39471941
  16477.34,0.39320871
  16495.37,0.39134198
  16513.39,0.39012937
  16531.42,0.38904726
  16549.44,0.38796873
  16567.47,0.38679588
  16585.49,0.38553235
  16603.52,0.38428368
  16621.54,0.38311865
  16639.57,0.38208139
  16657.59,0.38106289
  16675.62,0.38003151
  16693.64,0.37894575
  16711.67,0.37779802
  16729.69,0.37669111
  16747.72,0.37559088
  16765.74,0.37461749
  16783.77,0.37365265
  16801.79,0.37268661
  16819.82,0.37183105
  16837.84,0.37114703
  16855.87,0.37046681
  16873.89,0.36978756
  16891.92,0.36908166
  16909.94,0.36833761
  16927.96,0.36757337
  16945.99,0.36689831
  16964.01,0.36631811
  16982.04,0.36573699
  17000.06,0.36513729
  17018.09,0.36483934
  17036.11,0.36454886
  17054.14,0.36427278
  17072.16,0.36400733
  17090.19,0.36374079
  17108.21,0.36348539
  17126.24,0.36324196
  17144.26,0.36313388
  17162.29,0.36302139
  17180.31,0.36290345
  17198.34,0.36276155
  17216.36,0.36264020
  17234.39,0.36253905
  17252.41,0.36243566
  17270.44,0.36232953
  17288.46,0.36223093
  17306.49,0.36214054
  17324.51,0.36201096
  17342.54,0.36187961
  17360.56,0.36174702
  17378.59,0.36161199
  17396.61,0.36147090
  17414.64,0.36135811
  17432.66,0.36125441
  17450.69,0.36117084
  17468.71,0.36108544
  17486.74,0.36088413
  17504.76,0.36060486
  17522.78,0.36031339
  17540.81,0.36002151
  17558.83,0.35974668
  17576.86,0.35935167
  17594.88,0.35887945
  17612.91,0.35836653
  17630.93,0.35784442
  17648.96,0.35732183
  17666.98,0.35681067
  17685.01,0.35629976
  17703.03,0.35558837
  17721.06,0.35476330
  17739.08,0.35393666
  17757.11,0.35311056
  17775.13,0.35229077
  17793.16,0.35150792
  17811.18,0.35079089
  17829.21,0.35008512
  17847.23,0.34937999
  17865.26,0.34867505
  17883.28,0.34795491
  17901.31,0.34716554
  17919.33,0.34637106
  17937.36,0.34557967
  17955.38,0.34479065
  17973.41,0.34400165
  17991.43,0.34322965
  18009.46,0.34259003
  18027.48,0.34206188
  18045.51,0.34152618
  18063.53,0.34098556
  18081.56,0.34035331
  18099.58,0.33968701
  18117.60,0.33900589
  18135.63,0.33835454
  18153.65,0.33779311
  18171.68,0.33722672
  18189.70,0.33666023
  18207.73,0.33609002
  18225.75,0.33551693
  18243.78,0.33506553
  18261.80,0.33461114
  18279.83,0.33415172
  18297.85,0.33369273
  18315.88,0.33329968
  18333.90,0.33291157
  18351.93,0.33253315
  18369.95,0.33234067
  18387.98,0.33217881
  18406.00,0.33202160
  18424.03,0.33186535
  18442.05,0.33167343
  18460.08,0.33148073
  18478.10,0.33129901
  18496.13,0.33122499
  18514.15,0.33116570
  18532.18,0.33111144
  18550.20,0.33106918
  18568.23,0.33102660
  18586.25,0.33105310
  18604.28,0.33108215
  18622.30,0.33108503
  18640.33,0.33108729
  18658.35,0.33108698
  18676.38,0.33116233
  18694.40,0.33128217
