wave,tp
  24385.11,0.52406066
  24414.38,0.52460276
  24443.65,0.52517817
  24472.91,0.52574750
  24502.18,0.52626414
  24531.45,0.52669708
  24560.72,0.52708145
  24589.98,0.52748575
  24619.25,0.52786283
  24648.52,0.52815850
  24677.78,0.52844498
  24707.05,0.52880403
  24736.32,0.52923536
  24765.59,0.52959735
  24794.85,0.52995795
  24824.12,0.53022120
  24853.39,0.53046435
  24882.66,0.53065825
  24911.92,0.53078986
  24941.19,0.53084209
  24970.46,0.53084815
  24999.73,0.53075706
  25028.99,0.53061184
  25058.26,0.53052146
  25087.53,0.53042868
  25116.79,0.53036594
  25146.06,0.53032402
  25175.33,0.53028014
  25204.60,0.53024522
  25233.86,0.53025791
  25263.13,0.53026808
  25292.40,0.53027842
  25321.67,0.53037559
  25350.93,0.53050498
  25380.20,0.53063176
  25409.47,0.53076588
  25438.74,0.53084921
  25468.00,0.53093048
  25497.27,0.53101017
  25526.54,0.53129802
  25555.80,0.53160518
  25585.07,0.53191101
  25614.34,0.53218735
  25643.61,0.53240873
  25672.87,0.53262920
  25702.14,0.53284556
  25731.41,0.53305054
  25760.68,0.53325337
  25789.94,0.53345592
  25819.21,0.53365466
  25848.48,0.53382686
  25877.75,0.53389190
  25907.01,0.53395879
  25936.28,0.53402786
  25965.55,0.53409544
  25994.81,0.53412693
  26024.08,0.53367502
  26053.35,0.53313294
  26082.62,0.53258991
  26111.88,0.53204127
  26141.15,0.53139052
  26170.42,0.53061242
  26199.69,0.52979669
  26228.95,0.52899657
  26258.22,0.52809445
  26287.49,0.52719047
  26316.76,0.52628492
  26346.02,0.52537063
  26375.29,0.52447616
  26404.56,0.52337809
  26433.82,0.52206444
  26463.09,0.52075877
  26492.36,0.51952638
  26521.63,0.51849263
  26550.89,0.51744092
  26580.16,0.51634613
  26609.43,0.51505852
  26638.70,0.51287711
  26667.96,0.51070062
  26697.23,0.50681622
  26726.50,0.50378870
  26755.77,0.50127068
  26785.03,0.49961903
  26814.30,0.49796379
  26843.57,0.49577424
  26872.83,0.49347607
  26902.10,0.49100582
  26931.37,0.48815753
  26960.64,0.48532591
  26989.90,0.48256019
  27019.17,0.47993314
  27048.44,0.47737999
  27077.71,0.47523775
  27106.97,0.47323422
  27136.24,0.47116574
  27165.51,0.46925593
  27194.78,0.46734359
  27224.04,0.46584108
  27253.31,0.46440045
  27282.58,0.46296255
  27311.84,0.46182530
  27341.11,0.46092305
  27370.38,0.46002168
  27399.65,0.45921463
  27428.91,0.45857822
  27458.18,0.45794575
  27487.45,0.45732867
  27516.72,0.45690335
  27545.98,0.45646892
  27575.25,0.45602198
  27604.52,0.45558586
  27633.79,0.45523641
  27663.05,0.45497260
  27692.32,0.45471373
  27721.59,0.45435559
  27750.85,0.45394880
  27780.12,0.45362496
  27809.39,0.45357236
  27838.66,0.45362636
  27867.92,0.45368197
  27897.19,0.45372952
  27926.46,0.45369761
  27955.73,0.45362412
  27984.99,0.45355754
  28014.26,0.45350832
  28043.53,0.45345009
  28072.80,0.45339667
  28102.06,0.45345437
  28131.33,0.45358843
  28160.60,0.45371869
  28189.86,0.45383616
  28219.13,0.45393519
  28248.40,0.45400499
  28277.67,0.45406020
  28306.93,0.45404838
  28336.20,0.45404859
  28365.47,0.45405232
  28394.74,0.45405488
  28424.00,0.45403779
  28453.27,0.45399624
  28482.54,0.45395940
  28511.81,0.45391423
  28541.07,0.45384882
  28570.34,0.45379023
  28599.61,0.45373675
  28628.87,0.45374060
  28658.14,0.45364045
  28687.41,0.45353052
  28716.68,0.45341255
  28745.94,0.45328546
  28775.21,0.45314014
  28804.48,0.45297599
  28833.75,0.45279961
  28863.01,0.45262386
  28892.28,0.45241599
  28921.55,0.45221298
  28950.82,0.45205176
  28980.08,0.45189353
  29009.35,0.45175679
  29038.62,0.45163518
  29067.88,0.45151401
  29097.15,0.45139084
  29126.42,0.45126734
  29155.69,0.45113719
  29184.95,0.45100217
  29214.22,0.45085558
  29243.49,0.45069707
  29272.76,0.45052855
  29302.02,0.45035310
  29331.29,0.45017193
  29360.56,0.44999001
  29389.83,0.44981344
  29419.09,0.44955105
  29448.36,0.44929876
  29477.63,0.44904922
  29506.89,0.44883859
  29536.16,0.44867034
  29565.43,0.44851750
  29594.70,0.44837423
  29623.96,0.44824228
  29653.23,0.44811395
  29682.50,0.44801096
  29711.77,0.44788034
  29741.03,0.44771052
  29770.30,0.44753246
  29799.57,0.44735015
  29828.84,0.44718318
  29858.10,0.44701274
  29887.37,0.44682422
  29916.64,0.44656531
  29945.90,0.44626258
  29975.17,0.44596193
  30004.44,0.44570181
  30033.71,0.44562268
  30062.97,0.44556206
  30092.24,0.44549607
  30121.51,0.44540640
  30150.78,0.44531121
  30180.04,0.44521674
  30209.31,0.44512866
  30238.58,0.44503577
  30267.85,0.44494834
  30297.11,0.44486233
  30326.38,0.44473102
  30355.65,0.44459010
  30384.91,0.44444066
  30414.18,0.44430602
  30443.45,0.44418724
  30472.72,0.44407098
  30501.98,0.44392733
  30531.25,0.44330748
  30560.52,0.44267530
  30589.79,0.44193579
  30619.05,0.44120224
  30648.32,0.44049127
  30677.59,0.43978634
  30706.86,0.43907497
  30736.12,0.43833950
  30765.39,0.43760851
  30794.66,0.43683458
  30823.92,0.43605766
  30853.19,0.43528650
  30882.46,0.43451591
  30911.73,0.43373855
  30940.99,0.43295095
  30970.26,0.43215729
  30999.53,0.43123016
  31028.80,0.43102521
  31058.06,0.43082360
  31087.33,0.43062322
  31116.60,0.43043203
  31145.87,0.43025438
  31175.13,0.43007943
  31204.40,0.42990807
