wave,tp
   8330.00,0.99339000
   8340.00,0.99362000
   8350.00,0.99387000
   8360.00,0.99416000
   8370.00,0.99446000
   8380.00,0.99479000
   8390.00,0.99513000
   8400.00,0.99547000
   8410.00,0.99592000
   8420.00,0.99637000
   8430.00,0.99680000
   8440.00,0.99722000
   8450.00,0.99762000
   8460.00,0.99800000
   8470.00,0.99836000
   8480.00,0.99868000
   8490.00,0.99897000
   8500.00,0.99922000
   8510.00,0.99944000
   8520.00,0.99961000
   8530.00,0.99975000
   8540.00,0.99986000
   8550.00,0.99993000
   8560.00,0.99998000
   8570.00,1.00000000
   8580.00,1.00000000
   8590.00,0.99997000
   8600.00,0.99994000
   8610.00,0.99924000
   8620.00,0.99853000
   8630.00,0.99783000
   8640.00,0.99712000
   8650.00,0.99643000
   8660.00,0.99574000
   8670.00,0.99507000
   8680.00,0.99442000
   8690.00,0.99379000
   8700.00,0.99319000
   8710.00,0.99261000
   8720.00,0.99205000
   8730.00,0.99153000
   8740.00,0.99103000
   8750.00,0.99056000
   8760.00,0.99012000
   8770.00,0.98970000
   8780.00,0.98931000
   8790.00,0.98894000
   8800.00,0.98858000
   8810.00,0.98699000
   8820.00,0.98542000
   8830.00,0.98385000
   8840.00,0.98229000
   8850.00,0.98073000
   8860.00,0.97917000
   8870.00,0.97760000
   8880.00,0.97603000
   8890.00,0.97445000
   8900.00,0.97285000
   8910.00,0.97124000
   8920.00,0.96962000
   8930.00,0.96797000
   8940.00,0.96630000
   8950.00,0.96461000
   8960.00,0.96290000
   8970.00,0.96117000
   8980.00,0.95941000
   8990.00,0.95764000
   9000.00,0.95584000
   9010.00,0.95312000
   9020.00,0.95038000
   9030.00,0.94763000
   9040.00,0.94486000
   9050.00,0.94209000
   9060.00,0.93930000
   9070.00,0.93651000
   9080.00,0.93371000
   9090.00,0.93091000
   9100.00,0.92811000
   9110.00,0.92532000
   9120.00,0.92253000
   9130.00,0.91974000
   9140.00,0.91697000
   9150.00,0.91421000
   9160.00,0.91146000
   9170.00,0.90872000
   9180.00,0.90599000
   9190.00,0.90328000
   9200.00,0.90059000
   9210.00,0.89640000
   9220.00,0.89223000
   9230.00,0.88807000
   9240.00,0.88393000
   9250.00,0.87980000
   9260.00,0.87568000
   9270.00,0.87157000
   9280.00,0.86747000
   9290.00,0.86338000
   9300.00,0.85930000
   9310.00,0.85522000
   9320.00,0.85114000
   9330.00,0.84706000
   9340.00,0.84299000
   9350.00,0.83891000
   9360.00,0.83483000
   9370.00,0.83075000
   9380.00,0.82666000
   9390.00,0.82257000
   9400.00,0.81847000
   9410.00,0.81351000
   9420.00,0.80854000
   9430.00,0.80356000
   9440.00,0.79857000
   9450.00,0.79358000
   9460.00,0.78858000
   9470.00,0.78357000
   9480.00,0.77855000
   9490.00,0.77353000
   9500.00,0.76850000
   9510.00,0.76346000
   9520.00,0.75842000
   9530.00,0.75338000
   9540.00,0.74833000
   9550.00,0.74328000
   9560.00,0.73823000
   9570.00,0.73318000
   9580.00,0.72813000
   9590.00,0.72309000
   9600.00,0.71804000
   9610.00,0.71189000
   9620.00,0.70575000
   9630.00,0.69961000
   9640.00,0.69347000
   9650.00,0.68734000
   9660.00,0.68121000
   9670.00,0.67509000
   9680.00,0.66898000
   9690.00,0.66286000
   9700.00,0.65676000
   9710.00,0.65065000
   9720.00,0.64455000
   9730.00,0.63846000
   9740.00,0.63237000
   9750.00,0.62627000
   9760.00,0.62018000
   9770.00,0.61410000
   9780.00,0.60801000
   9790.00,0.60192000
   9800.00,0.59583000
   9810.00,0.58808000
   9820.00,0.58033000
   9830.00,0.57257000
   9840.00,0.56482000
   9850.00,0.55705000
   9860.00,0.54929000
   9870.00,0.54151000
   9880.00,0.53374000
   9890.00,0.52596000
   9900.00,0.51817000
   9910.00,0.51038000
   9920.00,0.50258000
   9930.00,0.49478000
   9940.00,0.48698000
   9950.00,0.47917000
   9960.00,0.47135000
   9970.00,0.46354000
   9980.00,0.45572000
   9990.00,0.44790000
  10000.00,0.44007000
  10010.00,0.43179000
  10020.00,0.42351000
  10030.00,0.41524000
  10040.00,0.40696000
  10050.00,0.39868000
  10060.00,0.39060000
  10070.00,0.38253000
  10080.00,0.37446000
  10090.00,0.36639000
  10100.00,0.35833000
  10110.00,0.35067000
  10120.00,0.34301000
  10130.00,0.33536000
  10140.00,0.32771000
  10150.00,0.32006000
  10160.00,0.31242000
  10170.00,0.30478000
  10180.00,0.29715000
  10190.00,0.28952000
  10200.00,0.28189000
  10210.00,0.27587000
  10220.00,0.26985000
  10230.00,0.26384000
  10240.00,0.25783000
  10250.00,0.25182000
  10260.00,0.24461000
  10270.00,0.23740000
  10280.00,0.23020000
  10290.00,0.22299000
  10300.00,0.21578000
  10310.00,0.20998000
  10320.00,0.20418000
  10330.00,0.19837000
  10340.00,0.19257000
  10350.00,0.18676000
  10360.00,0.18116000
  10370.00,0.17555000
  10380.00,0.16994000
  10390.00,0.16434000
  10400.00,0.15872000
  10410.00,0.15552000
  10420.00,0.15232000
  10430.00,0.14912000
  10440.00,0.14591000
  10450.00,0.14271000
  10460.00,0.13890000
  10470.00,0.13509000
  10480.00,0.13127000
  10490.00,0.12746000
  10500.00,0.12364000
  10510.00,0.12003000
  10520.00,0.11641000
  10530.00,0.11279000
  10540.00,0.10917000
  10550.00,0.10556000
  10560.00,0.10222000
  10570.00,0.09888000
  10580.00,0.09554200
  10590.00,0.09220300
  10600.00,0.08886500
  10610.00,0.08681300
  10620.00,0.08476100
  10630.00,0.08271000
  10640.00,0.08065800
  10650.00,0.07860600
  10660.00,0.07627400
  10670.00,0.07394100
  10680.00,0.07160900
  10690.00,0.06927700
  10700.00,0.06694500
  10710.00,0.06529700
  10720.00,0.06364800
  10730.00,0.06200000
  10740.00,0.06035200
  10750.00,0.05870400
  10760.00,0.05693400
  10770.00,0.05516500
  10780.00,0.05339500
  10790.00,0.05162500
  10800.00,0.04985400
  10810.00,0.04910800
  10820.00,0.04836100
  10830.00,0.04761400
  10840.00,0.04686500
  10850.00,0.04611500
  10860.00,0.04498200
  10870.00,0.04384800
  10880.00,0.04271200
  10890.00,0.04157600
  10900.00,0.04043700
  10910.00,0.03931800
  10920.00,0.03819700
  10930.00,0.03707400
  10940.00,0.03595000
  10950.00,0.03482500
  10960.00,0.03369800
  10970.00,0.03257100
  10980.00,0.03144200
  10990.00,0.03031200
  11000.00,0.02918200
  11010.00,0.02805100
  11020.00,0.02692000
  11030.00,0.02578900
  11040.00,0.02465800
  11050.00,0.02352800
  11060.00,0.02239900
  11070.00,0.02127100
  11080.00,0.02014500
  11090.00,0.01902100
  11100.00,0.01789900
  11110.00,0.01678100
  11120.00,0.01566600
  11130.00,0.01455500
  11140.00,0.01344800
  11150.00,0.01234600
  11160.00,0.01124800
  11170.00,0.01015700
  11180.00,0.00907150
  11190.00,0.00799240
  11200.00,0.00692020
  11210.00,0.00585500
  11220.00,0.00479740
  11230.00,0.00374760
  11240.00,0.00270590
  11250.00,0.00167250
  11260.00,0.00064763
  11270.00,0.00000000
