wave,tp
  41001.35,0.53980696
  41047.60,0.53964954
  41093.85,0.53948921
  41140.09,0.53928758
  41186.34,0.53906192
  41232.58,0.53884872
  41278.83,0.53864900
  41325.07,0.53844196
  41371.32,0.53822942
  41417.57,0.53808602
  41463.81,0.53792532
  41510.06,0.53763331
  41556.30,0.53678080
  41602.55,0.53596412
  41648.79,0.53528375
  41695.04,0.53461472
  41741.28,0.53396858
  41787.53,0.53335466
  41833.78,0.53289034
  41880.02,0.53241623
  41926.27,0.53192587
  41972.51,0.53142528
  42018.76,0.53097243
  42065.00,0.53048356
  42111.25,0.53004821
  42157.50,0.52970668
  42203.74,0.52921476
  42249.99,0.52817325
  42296.23,0.52713032
  42342.48,0.52604594
  42388.72,0.52490023
  42434.97,0.52399677
  42481.22,0.52351650
  42527.46,0.52285661
  42573.71,0.52184185
  42619.95,0.52085561
  42666.20,0.51989925
  42712.44,0.51907129
  42758.69,0.51873933
  42804.94,0.51840846
  42851.18,0.51805284
  42897.43,0.51737793
  42943.67,0.51660487
  42989.92,0.51583254
  43036.16,0.51504830
  43082.41,0.51426095
  43128.66,0.51346316
  43174.90,0.51265847
  43221.15,0.51180255
  43267.39,0.51096514
  43313.64,0.51011199
  43359.88,0.50923526
  43406.13,0.50836373
  43452.38,0.50749731
  43498.62,0.50664929
  43544.87,0.50583279
  43591.11,0.50504135
  43637.36,0.50429711
  43683.60,0.50355635
  43729.85,0.50279284
  43776.10,0.50201113
  43822.34,0.50123155
  43868.59,0.50046422
  43914.83,0.49970784
  43961.08,0.49903449
  44007.32,0.49837083
  44053.57,0.49772206
  44099.82,0.49707820
  44146.06,0.49643129
  44192.31,0.49578187
  44238.55,0.49513972
  44284.80,0.49451003
  44331.04,0.49373090
  44377.29,0.49292444
  44423.54,0.49210447
  44469.78,0.49125326
  44516.03,0.49038056
  44562.27,0.48950953
  44608.52,0.48864966
  44654.76,0.48776391
  44701.01,0.48675415
  44747.25,0.48574478
  44793.50,0.48473431
  44839.75,0.48371983
  44885.99,0.48269816
  44932.24,0.48165594
  44978.48,0.48059994
  45024.73,0.47977349
  45070.97,0.47920256
  45117.22,0.47862369
  45163.47,0.47804051
  45209.71,0.47746162
  45255.96,0.47688883
  45302.20,0.47630801
  45348.45,0.47571700
  45394.69,0.47514026
  45440.94,0.47456590
  45487.19,0.47378910
  45533.43,0.47288892
  45579.68,0.47194594
  45625.92,0.47100045
  45672.17,0.47004760
  45718.41,0.46908472
  45764.66,0.46810988
  45810.91,0.46712972
  45857.15,0.46614629
  45903.40,0.46513412
  45949.64,0.46406740
  45995.89,0.46298352
  46042.13,0.46118307
  46088.38,0.45934411
  46134.63,0.45758767
  46180.87,0.45584687
  46227.12,0.45410755
  46273.36,0.45237749
  46319.61,0.45066852
  46365.85,0.44897092
  46412.10,0.44728075
  46458.35,0.44560718
  46504.59,0.44395128
  46550.84,0.44233958
  46597.08,0.44087465
